F0avg,F0std,F0max,F0min,F0skew,F0kurt,F0tiltavg,F0mseavg,F0tiltstd,F0msestd,F0tiltmax,F0msemax,F0tiltmin,F0msemin,F0tiltskw,F0mseskw,F0tiltku,F0mseku,1F0mean,1F0std,1F0max,1F0min,1F0skw,1F0ku,lastF0avg,lastF0std,lastF0max,lastF0min,lastF0skw,lastF0ku,avgEvoiced,stdEvoiced,skwEvoiced,kurtosisEvoiced,avgtiltEvoiced,stdtiltEvoiced,skwtiltEvoiced,kurtosistiltEvoiced,avgmseEvoiced,stdmseEvoiced,skwmseEvoiced,kurtosismseEvoiced,avg1Evoiced,std1Evoiced,max1Evoiced,min1Evoiced,skw1Evoiced,kurtosis1Evoiced,avglastEvoiced,stdlastEvoiced,maxlastEvoiced,minlastEvoiced,skwlastEvoiced,kurtosislastEvoiced,avgEunvoiced,stdEunvoiced,skwEunvoiced,kurtosisEunvoiced,avgtiltEunvoiced,stdtiltEunvoiced,skwtiltEunvoiced,kurtosistiltEunvoiced,avgmseEunvoiced,stdmseEunvoiced,skwmseEunvoiced,kurtosismseEunvoiced,avg1Eunvoiced,std1Eunvoiced,max1Eunvoiced,min1Eunvoiced,skw1Eunvoiced,kurtosis1Eunvoiced,avglastEunvoiced,stdlastEunvoiced,maxlastEunvoiced,minlastEunvoiced,skwlastEunvoiced,kurtosislastEunvoiced,Vrate,avgdurvoiced,stddurvoiced,skwdurvoiced,kurtosisdurvoiced,maxdurvoiced,mindurvoiced,avgdurunvoiced,stddurunvoiced,skwdurunvoiced,kurtosisdurunvoiced,maxdurunvoiced,mindurunvoiced,avgdurpause,stddurpause,skwdurpause,kurtosisdurpause,maxdurpause,mindurpause,PVU,PU,UVU,VVU,VP,UP,id
290.44281005859375,17.95159149169922,344.97662353515625,259.4170837402344,0.23062840104103088,0.1239390518128598,5.886254695434932,147.40839072735884,61.906868928208056,38.69142400337929,67.79312362364298,186.09981473073813,-56.02061423277312,108.71696672397955,0.0,5.0246522512096e-16,-2.0,-2.0,287.6909484863281,19.193857192993164,344.97662353515625,259.4170837402344,0.5064855217933655,0.16377292605887162,297.7457275390625,11.241438865661621,326.2005920410156,272.1568603515625,0.2386755794286728,0.301100547540214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7643467643467643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fear.wav
243.3883514404297,34.54849624633789,285.0270690917969,153.06651306152344,-1.3993170261383057,0.9285797866596992,-192.5205603797366,395.6184063500897,82.1695290252952,179.06680440493847,-110.3510313544414,574.6852107550282,-274.6900894050318,216.55160194515125,-4.196698267483194e-16,2.4330225780233766e-16,-2.0,-2.0,238.66485595703125,35.453086853027344,274.34600830078125,153.06651306152344,-1.3533408641815186,0.40857731308301526,262.75482177734375,21.62032127380371,285.0270690917969,214.8604278564453,-0.7908815145492554,-0.5799697289528938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7538209775527218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angry.wav
280.96820068359375,39.76250457763672,344.2628479003906,152.42047119140625,-1.4748507738113403,2.4219152232878267,-72.59267513255891,1313.6592913041657,45.56623470739051,267.52017600421095,-27.0264404251684,1581.1794673083766,-118.15890983994942,1046.1391152999547,0.0,0.0,-2.0,-2.0,274.737548828125,40.180904388427734,335.61944580078125,152.42047119140625,-1.6124694347381592,2.494722517530155,296.8670959472656,33.821144104003906,344.2628479003906,213.56875610351562,-1.1203930377960205,0.7695687322304798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6600876007137836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fear.wav
234.31826782226562,35.2053337097168,280.8218994140625,154.3694610595703,-0.8995124697685242,-0.37125507464152596,-177.06675534449568,295.24361357440245,99.61320271245252,96.95695191414002,-77.45355263204314,392.20056548854245,-276.6799580569482,198.2866616602624,4.1221849829195836e-16,-3.8317267961587127e-16,-2.0000000000000004,-2.0,244.1268768310547,26.986988067626953,280.8218994140625,163.68116760253906,-1.130264401435852,0.8048014782058179,217.5619354248047,40.8343391418457,267.0477600097656,154.3694610595703,-0.2650580108165741,-1.5086779126604726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6004426955238563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angry.wav
307.2312316894531,31.26934814453125,338.2917175292969,172.5508575439453,-3.0133519172668457,9.362821557321691,9.474432874836186,967.5329402652318,0.0,0.0,9.474432874836186,967.5329402652318,9.474432874836186,967.5329402652318,0.0,0.0,-3.0,-3.0,307.2312316894531,31.26934814453125,338.2917175292969,172.5508575439453,-3.0133519172668457,9.362821557321691,307.2312316894531,31.26934814453125,338.2917175292969,172.5508575439453,-3.0133519172668457,9.362821557321691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fear.wav
271.5116271972656,29.65494155883789,308.8553771972656,187.0883331298828,-1.170903205871582,0.8469297705539569,-330.01453366734575,314.4551874987873,243.44687176885193,60.54376536827324,-86.56766189849378,374.99895286706055,-573.4614054361977,253.91142213051407,3.8729223119406727e-16,-7.21281111516253e-16,-2.0,-2.0,271.9242858886719,28.193050384521484,308.8553771972656,187.0883331298828,-1.3607232570648193,1.643008423276477,269.7309875488281,35.220523834228516,307.7517395019531,199.914306640625,-0.6486002802848816,-0.9571934183431745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6535671262213893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angry.wav
288.37591552734375,21.271089553833008,333.2158203125,175.43846130371094,-1.077536940574646,6.4134309597272345,20.17870084437725,350.9494920904673,8.838099865456758,37.40035824654902,29.01680070983401,388.34985033701633,11.34060097892049,313.5491338439183,-2.470157992921135e-16,2.2948104456679824e-15,-2.0,-1.9999999999999998,282.3191833496094,19.843170166015625,331.8763732910156,175.43846130371094,-1.9245991706848145,10.314089546202428,301.8145446777344,17.908851623535156,333.2158203125,276.1097106933594,0.1730344593524933,-1.1943667689111992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6905778858937007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fear.wav
268.5927734375,26.853044509887695,319.5845031738281,195.72726440429688,-0.9469390511512756,0.7297833710663224,-241.7384161863108,218.19133568632265,172.0747953688444,106.7758326749347,-69.66362081746638,324.96716836125734,-413.8132115551552,111.41550301138794,0.0,-9.562935849125184e-17,-2.0,-2.0,271.6486511230469,23.763551712036133,319.5845031738281,195.72726440429688,-1.1952934265136719,2.5838846457124687,259.5425720214844,32.78182601928711,299.5458068847656,197.7314910888672,-0.3018185794353485,-1.2887352844343403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6974432223968005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1599901695748341,0.019988531170639784,0.0,-2.0,0.1799787007454739,0.14000163840419433,0.0,0.0,0.0,0.0,0.0,0.0,angry.wav
290.8370361328125,26.58989715576172,345.61004638671875,247.4560089111328,0.4189598262310028,-0.7039394793868858,133.41592515325635,464.73528567058713,67.88819919971117,49.95899170068594,201.3041243529675,514.6942773712731,65.52772595354519,414.7762939699012,-2.7905418512289807e-16,0.0,-2.0,-2.0,289.3802490234375,25.830617904663086,343.78497314453125,247.4560089111328,0.3544093072414398,-0.6328579826539,295.0567321777344,28.255226135253906,345.61004638671875,258.2016296386719,0.499673455953598,-1.081999102028932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712630257742491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fear.wav
226.98062133789062,35.85443115234375,288.44818115234375,150.40940856933594,-0.37626275420188904,-0.5850710236510173,-206.98626430784245,266.1260553244918,129.9941149566147,13.351188338515342,-76.99214935122775,279.47724366300713,-336.98037926445716,252.77486698597644,-3.1797305454141254e-16,-3.2483239349457875e-15,-2.0,-2.0,226.43768310546875,25.392465591430664,268.2598571777344,160.15640258789062,-1.1860321760177612,0.7540857099914593,227.953369140625,49.316322326660156,288.44818115234375,150.40940856933594,-0.15708163380622864,-1.592248056644735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5929038055225004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,angry.wav
